AÑO;MES;PAIS_RESIDENCIA;TIPO_VISITANTE;CCAA_DESTINO;VISITANTES
2018;9;Paises Nordicos ;Turista;Extremadura  ;231
2018;9;Paises Nordicos ;Turista;Galicia  ;2435
2018;9;Paises Nordicos ;Turista;La Rioja ;481
2018;9;Paises Nordicos ;Turista;País Vasco ;8580
2018;9;Paises Nordicos ;Turista;Principado de Asturias ;232
2018;9;Paises Nordicos ;Turista;Región de Murcia  ;5442
2018;9;Países Bajos;Turista;Andalucía;58839
2018;9;Países Bajos;Turista;Aragón ;2270
2018;9;Países Bajos;Turista;Baleares ;100377
2018;9;Países Bajos;Turista;C.F.Navarra ;359
2018;9;Países Bajos;Turista;Canarias ;51788
2018;9;Países Bajos;Turista;Cantabria ;868
2018;9;Países Bajos;Turista;Castilla La Mancha ;348
2018;9;Países Bajos;Turista;Castilla y León  ;2786
2018;9;Países Bajos;Turista;Cataluña  ;67475
2018;9;Países Bajos;Turista;Com.Madrid  ;30788
2018;9;Países Bajos;Turista;Com.Valenciana ;55950
2018;9;Países Bajos;Turista;Extremadura  ;798
2018;9;Países Bajos;Turista;Galicia  ;1543
2018;9;Países Bajos;Turista;País Vasco ;5463
2018;9;Países Bajos;Turista;Principado de Asturias ;267
2018;9;Países Bajos;Turista;Región de Murcia  ;2591
2018;9;Portugal;Turista;Andalucía;37150
2018;9;Portugal;Turista;Aragón ;1325
2018;9;Portugal;Turista;Baleares ;7096
2018;9;Portugal;Turista;Canarias ;3433
2018;9;Portugal;Turista;Cantabria ;694
2018;9;Portugal;Turista;Castilla La Mancha ;5350
2018;9;Portugal;Turista;Castilla y León  ;26148
2018;9;Portugal;Turista;Cataluña  ;34192
2018;9;Portugal;Turista;Com.Madrid  ;21786
2018;9;Portugal;Turista;Com.Valenciana ;12389
2018;9;Portugal;Turista;Extremadura  ;18957
2018;9;Portugal;Turista;Galicia  ;62321
2018;9;Portugal;Turista;País Vasco ;5486
2018;9;Portugal;Turista;Principado de Asturias ;3036
2018;9;Portugal;Turista;Región de Murcia  ;331
2018;9;Reino Unido;Turista;Andalucía;368423
2018;9;Reino Unido;Turista;Aragón ;4427
2018;9;Reino Unido;Turista;Baleares ;539125
2018;9;Reino Unido;Turista;C.F.Navarra ;2174
2018;9;Reino Unido;Turista;Canarias ;408114
2018;9;Reino Unido;Turista;Cantabria ;14240
2018;9;Reino Unido;Turista;Castilla La Mancha ;2805
2018;9;Reino Unido;Turista;Castilla y León  ;9974
2018;9;Reino Unido;Turista;Cataluña  ;260046
2018;9;Reino Unido;Turista;Com.Madrid  ;57137
2018;9;Reino Unido;Turista;Com.Valenciana ;351613
2018;9;Reino Unido;Turista;Extremadura  ;3716
2018;9;Reino Unido;Turista;Galicia  ;10408
2018;9;Reino Unido;Turista;La Rioja ;6079
2018;9;Reino Unido;Turista;País Vasco ;19557
2018;9;Reino Unido;Turista;Principado de Asturias ;7924
2018;9;Reino Unido;Turista;Región de Murcia  ;44813
2018;9;Resto de Europa ;Turista;Andalucía;73324
2018;9;Resto de Europa ;Turista;Aragón ;4679
2018;9;Resto de Europa ;Turista;Baleares ;128390
2018;9;Resto de Europa ;Turista;C.F.Navarra ;1991
2018;9;Resto de Europa ;Turista;Canarias ;80771
2018;9;Resto de Europa ;Turista;Cantabria ;3421
2018;9;Resto de Europa ;Turista;Castilla La Mancha ;1696
2018;9;Resto de Europa ;Turista;Castilla y León  ;11898
2018;9;Resto de Europa ;Turista;Cataluña  ;261370
2018;9;Resto de Europa ;Turista;Com.Madrid  ;36007
2018;9;Resto de Europa ;Turista;Com.Valenciana ;61557
2018;9;Resto de Europa ;Turista;Extremadura  ;152
2018;9;Resto de Europa ;Turista;Galicia  ;10499
2018;9;Resto de Europa ;Turista;La Rioja ;1415
2018;9;Resto de Europa ;Turista;País Vasco ;6984
2018;9;Resto de Europa ;Turista;Principado de Asturias ;2642
2018;9;Resto de Europa ;Turista;Región de Murcia  ;3087
2018;9;Resto del mundo ;Turista;Andalucía;167479
2018;9;Resto del mundo ;Turista;Aragón ;1452
2018;9;Resto del mundo ;Turista;Baleares ;18300
2018;9;Resto del mundo ;Turista;C.F.Navarra ;4272
2018;9;Resto del mundo ;Turista;Canarias ;6787
2018;9;Resto del mundo ;Turista;Cantabria ;176
2018;9;Resto del mundo ;Turista;Castilla La Mancha ;645
2018;9;Resto del mundo ;Turista;Castilla y León  ;4204
2018;9;Resto del mundo ;Turista;Cataluña  ;240242
2018;9;Resto del mundo ;Turista;Com.Madrid  ;105036
2018;9;Resto del mundo ;Turista;Com.Valenciana ;44071
2018;9;Resto del mundo ;Turista;Extremadura  ;574
2018;9;Resto del mundo ;Turista;Galicia  ;7476
2018;9;Resto del mundo ;Turista;La Rioja ;51
2018;9;Resto del mundo ;Turista;País Vasco ;13597
2018;9;Resto del mundo ;Turista;Principado de Asturias ;1502
2018;9;Resto del mundo ;Turista;Región de Murcia  ;6414
2018;9;Rusia;Turista;Andalucía;3369
2018;9;Rusia;Turista;Aragón ;666
2018;9;Rusia;Turista;Baleares ;8611
2018;9;Rusia;Turista;Canarias ;1661
2018;9;Rusia;Turista;Cantabria ;143
2018;9;Rusia;Turista;Castilla y León  ;68
2018;9;Rusia;Turista;Cataluña  ;109874
2018;9;Rusia;Turista;Com.Madrid  ;8231
2018;9;Rusia;Turista;Com.Valenciana ;27197
2018;9;Rusia;Turista;Galicia  ;3280
2018;9;Rusia;Turista;País Vasco ;1185
2018;9;Rusia;Turista;Región de Murcia  ;36
2018;9;Suiza ;Turista;Andalucía;14146
2018;9;Suiza ;Turista;Aragón ;540
2018;9;Suiza ;Turista;Baleares ;86805
2018;9;Suiza ;Turista;Canarias ;19839
2018;9;Suiza ;Turista;Cantabria ;379
2018;9;Suiza ;Turista;Castilla La Mancha ;652
2018;9;Suiza ;Turista;Castilla y León  ;2227
2018;9;Suiza ;Turista;Cataluña  ;21657
2018;9;Suiza ;Turista;Ceuta;0
2018;9;Suiza ;Turista;Com.Madrid  ;25665
2018;9;Suiza ;Turista;Com.Valenciana ;21263
2018;9;Suiza ;Turista;Extremadura  ;387
2018;9;Suiza ;Turista;Galicia  ;14055
2018;9;Suiza ;Turista;La Rioja ;213
2018;9;Suiza ;Turista;País Vasco ;2536
2018;9;Suiza ;Turista;Principado de Asturias ;57
2018;9;Suiza ;Turista;Región de Murcia  ;1498
2018;10;Alemania;Turista;Andalucía;142446
2018;10;Alemania;Turista;Aragón ;1544
2018;10;Alemania;Turista;Baleares ;527801
2018;10;Alemania;Turista;C.F.Navarra ;1134
2018;10;Alemania;Turista;Canarias ;266703
2018;10;Alemania;Turista;Cantabria ;2333
2018;10;Alemania;Turista;Castilla La Mancha ;4563
2018;10;Alemania;Turista;Castilla y León  ;5161
2018;10;Alemania;Turista;Cataluña  ;129838
2018;10;Alemania;Turista;Com.Madrid  ;42418
2018;10;Alemania;Turista;Com.Valenciana ;74209
2018;10;Alemania;Turista;Extremadura  ;611
2018;10;Alemania;Turista;Galicia  ;5188
2018;10;Alemania;Turista;La Rioja ;2091
2018;10;Alemania;Turista;País Vasco ;14371
2018;10;Alemania;Turista;Principado de Asturias ;2086
2018;10;Alemania;Turista;Región de Murcia  ;6695
2018;10;América (sin EEUU);Turista;Andalucía;29850
2018;10;América (sin EEUU);Turista;Aragón ;535
2018;10;América (sin EEUU);Turista;Baleares ;6856
2018;10;América (sin EEUU);Turista;C.F.Navarra ;634
2018;10;América (sin EEUU);Turista;Canarias ;9739
2018;10;América (sin EEUU);Turista;Cantabria ;948
2018;10;América (sin EEUU);Turista;Castilla La Mancha ;1175
2018;10;América (sin EEUU);Turista;Castilla y León  ;7084
2018;10;América (sin EEUU);Turista;Cataluña  ;93929
2018;10;América (sin EEUU);Turista;Ceuta;0
2018;10;América (sin EEUU);Turista;Com.Madrid  ;151152
2018;10;América (sin EEUU);Turista;Com.Valenciana ;9586
2018;10;América (sin EEUU);Turista;Extremadura  ;1869
2018;10;América (sin EEUU);Turista;Galicia  ;11402
2018;10;América (sin EEUU);Turista;País Vasco ;11235
2018;10;América (sin EEUU);Turista;Principado de Asturias ;874
2018;10;América (sin EEUU);Turista;Región de Murcia  ;414
2018;10;Bélgica;Turista;Andalucía;45233
2018;10;Bélgica;Turista;Aragón ;637
2018;10;Bélgica;Turista;Baleares ;14819
2018;10;Bélgica;Turista;C.F.Navarra ;319
2018;10;Bélgica;Turista;Canarias ;36252
2018;10;Bélgica;Turista;Cantabria ;883
2018;10;Bélgica;Turista;Castilla La Mancha ;289
2018;10;Bélgica;Turista;Castilla y León  ;3822
2018;10;Bélgica;Turista;Cataluña  ;21889
2018;10;Bélgica;Turista;Com.Madrid  ;18821
2018;10;Bélgica;Turista;Com.Valenciana ;44553
2018;10;Bélgica;Turista;Extremadura  ;183
2018;10;Bélgica;Turista;Galicia  ;236
2018;10;Bélgica;Turista;La Rioja ;103
2018;10;Bélgica;Turista;País Vasco ;4902
2018;10;Bélgica;Turista;Principado de Asturias ;164
2018;10;Bélgica;Turista;Región de Murcia  ;3311
2018;10;Estados Unidos de América;Turista;Andalucía;24517
2018;10;Estados Unidos de América;Turista;Aragón ;1521
2018;10;Estados Unidos de América;Turista;Baleares ;7662
2018;10;Estados Unidos de América;Turista;C.F.Navarra ;54
2018;10;Estados Unidos de América;Turista;Canarias ;3061
2018;10;Estados Unidos de América;Turista;Cantabria ;1843
2018;10;Estados Unidos de América;Turista;Castilla La Mancha ;1471
2018;10;Estados Unidos de América;Turista;Castilla y León  ;3878
2018;10;Estados Unidos de América;Turista;Cataluña  ;153882
2018;10;Estados Unidos de América;Turista;Com.Madrid  ;79020
2018;10;Estados Unidos de América;Turista;Com.Valenciana ;5124
2018;10;Estados Unidos de América;Turista;Galicia  ;6672
2018;10;Estados Unidos de América;Turista;La Rioja ;1546
2018;10;Estados Unidos de América;Turista;País Vasco ;12674
2018;10;Estados Unidos de América;Turista;Principado de Asturias ;638
2018;10;Francia;Turista;Andalucía;114306
2018;10;Francia;Turista;Aragón ;16550
2018;10;Francia;Turista;Baleares ;59975
2018;10;Francia;Turista;C.F.Navarra ;22020
2018;10;Francia;Turista;Canarias ;49576
2018;10;Francia;Turista;Cantabria ;7487
2018;10;Francia;Turista;Castilla La Mancha ;10302
2018;10;Francia;Turista;Castilla y León  ;49049
2018;10;Francia;Turista;Cataluña  ;316150
2018;10;Francia;Turista;Com.Madrid  ;57615
2018;10;Francia;Turista;Com.Valenciana ;97499
2018;10;Francia;Turista;Extremadura  ;7162
2018;10;Francia;Turista;Galicia  ;16371
2018;10;Francia;Turista;La Rioja ;6138
2018;10;Francia;Turista;País Vasco ;61141
2018;10;Francia;Turista;Principado de Asturias ;6351
2018;10;Francia;Turista;Región de Murcia  ;12819
2018;10;Irlanda;Turista;Andalucía;50112
2018;10;Irlanda;Turista;Baleares ;11941
2018;10;Irlanda;Turista;Canarias ;58896
2018;10;Irlanda;Turista;Castilla y León  ;119
2018;10;Irlanda;Turista;Cataluña  ;28681
2018;10;Irlanda;Turista;Com.Madrid  ;11910
2018;10;Irlanda;Turista;Com.Valenciana ;23380
2018;10;Irlanda;Turista;Extremadura  ;261
2018;10;Irlanda;Turista;Galicia  ;5205
2018;10;Irlanda;Turista;País Vasco ;377
2018;10;Irlanda;Turista;Principado de Asturias ;105
2018;10;Irlanda;Turista;Región de Murcia  ;6194
2018;10;Italia;Turista;Andalucía;46807
2018;10;Italia;Turista;Aragón ;1255
2018;10;Italia;Turista;Baleares ;32776
2018;10;Italia;Turista;C.F.Navarra ;322
2018;10;Italia;Turista;Canarias ;39451
2018;10;Italia;Turista;Cantabria ;4516
2018;10;Italia;Turista;Castilla La Mancha ;526
2018;10;Italia;Turista;Castilla y León  ;5845
2018;10;Italia;Turista;Cataluña  ;88438
2018;10;Italia;Turista;Com.Madrid  ;33354
2018;10;Italia;Turista;Com.Valenciana ;49891
2018;10;Italia;Turista;Extremadura  ;407
2018;10;Italia;Turista;Galicia  ;13757
2018;10;Italia;Turista;La Rioja ;227
2018;10;Italia;Turista;País Vasco ;3764
2018;10;Italia;Turista;Principado de Asturias ;879
2018;10;Italia;Turista;Región de Murcia  ;2256
2018;10;Paises Nordicos ;Turista;Andalucía;136291
2018;10;Paises Nordicos ;Turista;Aragón ;76
2018;10;Paises Nordicos ;Turista;Baleares ;71987
2018;10;Paises Nordicos ;Turista;C.F.Navarra ;214
2018;10;Paises Nordicos ;Turista;Canarias ;144197
2018;10;Paises Nordicos ;Turista;Cantabria ;73
2018;10;Paises Nordicos ;Turista;Castilla La Mancha ;183
2018;10;Paises Nordicos ;Turista;Castilla y León  ;2475
2018;10;Paises Nordicos ;Turista;Cataluña  ;75643
2018;10;Paises Nordicos ;Turista;Com.Madrid  ;20064
2018;10;Paises Nordicos ;Turista;Com.Valenciana ;96334
2018;10;Paises Nordicos ;Turista;Extremadura  ;103
2018;10;Paises Nordicos ;Turista;Galicia  ;1044
2018;10;Paises Nordicos ;Turista;La Rioja ;134
2018;10;Paises Nordicos ;Turista;País Vasco ;2725
2018;10;Paises Nordicos ;Turista;Principado de Asturias ;92
2018;10;Paises Nordicos ;Turista;Región de Murcia  ;4748
2018;10;Países Bajos;Turista;Andalucía;71597
2018;10;Países Bajos;Turista;Aragón ;1546
2018;10;Países Bajos;Turista;Baleares ;68916
2018;10;Países Bajos;Turista;C.F.Navarra ;119
2018;10;Países Bajos;Turista;Canarias ;55127
2018;10;Países Bajos;Turista;Cantabria ;456
2018;10;Países Bajos;Turista;Castilla La Mancha ;400
2018;10;Países Bajos;Turista;Castilla y León  ;2231
2018;10;Países Bajos;Turista;Cataluña  ;68670
2018;10;Países Bajos;Turista;Com.Madrid  ;19895
2018;10;Países Bajos;Turista;Com.Valenciana ;72817
2018;10;Países Bajos;Turista;Extremadura  ;4595
2018;10;Países Bajos;Turista;Galicia  ;472
2018;10;Países Bajos;Turista;País Vasco ;3688
2018;10;Países Bajos;Turista;Principado de Asturias ;324
2018;10;Países Bajos;Turista;Región de Murcia  ;5245
2018;10;Portugal;Turista;Andalucía;13496
2018;10;Portugal;Turista;Baleares ;1587
2018;10;Portugal;Turista;C.F.Navarra ;1035
2018;10;Portugal;Turista;Canarias ;2412
2018;10;Portugal;Turista;Cantabria ;977
2018;10;Portugal;Turista;Castilla La Mancha ;373
2018;10;Portugal;Turista;Castilla y León  ;18547
2018;10;Portugal;Turista;Cataluña  ;8812
2018;10;Portugal;Turista;Com.Madrid  ;14914
2018;10;Portugal;Turista;Com.Valenciana ;9160
2018;10;Portugal;Turista;Extremadura  ;54429
2018;10;Portugal;Turista;Galicia  ;38259
2018;10;Portugal;Turista;La Rioja ;456
2018;10;Portugal;Turista;País Vasco ;4972
2018;10;Portugal;Turista;Principado de Asturias ;5452
2018;10;Portugal;Turista;Región de Murcia  ;10466
2018;10;Reino Unido;Turista;Andalucía;315277
2018;10;Reino Unido;Turista;Aragón ;3385
2018;10;Reino Unido;Turista;Baleares ;329412
2018;10;Reino Unido;Turista;C.F.Navarra ;2219
2018;10;Reino Unido;Turista;Canarias ;480121
2018;10;Reino Unido;Turista;Cantabria ;3174
2018;10;Reino Unido;Turista;Castilla La Mancha ;422
2018;10;Reino Unido;Turista;Castilla y León  ;5408
2018;10;Reino Unido;Turista;Cataluña  ;187207
2018;10;Reino Unido;Turista;Com.Madrid  ;59766
2018;10;Reino Unido;Turista;Com.Valenciana ;265790
2018;10;Reino Unido;Turista;Extremadura  ;6204
2018;10;Reino Unido;Turista;Galicia  ;2830
2018;10;Reino Unido;Turista;La Rioja ;858
2018;10;Reino Unido;Turista;País Vasco ;16666
2018;10;Reino Unido;Turista;Principado de Asturias ;2192
2018;10;Reino Unido;Turista;Región de Murcia  ;51209
2018;10;Resto de Europa ;Turista;Andalucía;45598
2018;10;Resto de Europa ;Turista;Aragón ;779
2018;10;Resto de Europa ;Turista;Baleares ;61547
2018;10;Resto de Europa ;Turista;C.F.Navarra ;451
2018;10;Resto de Europa ;Turista;Canarias ;72035
2018;10;Resto de Europa ;Turista;Cantabria ;859
2018;10;Resto de Europa ;Turista;Castilla La Mancha ;1504
2018;10;Resto de Europa ;Turista;Castilla y León  ;2089
2018;10;Resto de Europa ;Turista;Cataluña  ;217739
2018;10;Resto de Europa ;Turista;Com.Madrid  ;80254
2018;10;Resto de Europa ;Turista;Com.Valenciana ;49422
2018;10;Resto de Europa ;Turista;Galicia  ;4722
2018;10;Resto de Europa ;Turista;País Vasco ;3252
2018;10;Resto de Europa ;Turista;Principado de Asturias ;1015
2018;10;Resto de Europa ;Turista;Región de Murcia  ;5736
2018;10;Resto del mundo ;Turista;Andalucía;72137
2018;10;Resto del mundo ;Turista;Aragón ;550
2018;10;Resto del mundo ;Turista;Baleares ;9179
2018;10;Resto del mundo ;Turista;C.F.Navarra ;1326
2018;10;Resto del mundo ;Turista;Canarias ;7190
2018;10;Resto del mundo ;Turista;Cantabria ;273
2018;10;Resto del mundo ;Turista;Castilla La Mancha ;168
2018;10;Resto del mundo ;Turista;Castilla y León  ;3156
2018;10;Resto del mundo ;Turista;Cataluña  ;214011
2018;10;Resto del mundo ;Turista;Com.Madrid  ;99483
2018;10;Resto del mundo ;Turista;Com.Valenciana ;26488
2018;10;Resto del mundo ;Turista;Extremadura  ;596
2018;10;Resto del mundo ;Turista;Galicia  ;12073
2018;10;Resto del mundo ;Turista;País Vasco ;14470
2018;10;Resto del mundo ;Turista;Principado de Asturias ;166
2018;10;Resto del mundo ;Turista;Región de Murcia  ;2222
2018;10;Rusia;Turista;Andalucía;2708
2018;10;Rusia;Turista;Baleares ;4139
2018;10;Rusia;Turista;Canarias ;8485
2018;10;Rusia;Turista;Castilla La Mancha ;147
2018;10;Rusia;Turista;Castilla y León  ;231
2018;10;Rusia;Turista;Cataluña  ;48524
2018;10;Rusia;Turista;Com.Madrid  ;10663
2018;10;Rusia;Turista;Com.Valenciana ;12652
2018;10;Rusia;Turista;Galicia  ;889
2018;10;Rusia;Turista;País Vasco ;2230
2018;10;Suiza ;Turista;Andalucía;29788
2018;10;Suiza ;Turista;Aragón ;41
2018;10;Suiza ;Turista;Baleares ;75512
2018;10;Suiza ;Turista;C.F.Navarra ;251
2018;10;Suiza ;Turista;Canarias ;24500
2018;10;Suiza ;Turista;Cantabria ;479
2018;10;Suiza ;Turista;Castilla La Mancha ;441
2018;10;Suiza ;Turista;Castilla y León  ;5758
2018;10;Suiza ;Turista;Cataluña  ;11801
2018;10;Suiza ;Turista;Com.Madrid  ;10657
2018;10;Suiza ;Turista;Com.Valenciana ;24108
2018;10;Suiza ;Turista;Extremadura  ;283
2018;10;Suiza ;Turista;Galicia  ;5947
2018;10;Suiza ;Turista;La Rioja ;468
2018;10;Suiza ;Turista;País Vasco ;7691
2018;10;Suiza ;Turista;Principado de Asturias ;1028
2018;10;Suiza ;Turista;Región de Murcia  ;1360
2018;11;Alemania;Turista;Andalucía;60865
2018;11;Alemania;Turista;Aragón ;402
2018;11;Alemania;Turista;Baleares ;96660
2018;11;Alemania;Turista;C.F.Navarra ;332
2018;11;Alemania;Turista;Canarias ;251060
2018;11;Alemania;Turista;Cantabria ;748
2018;11;Alemania;Turista;Castilla La Mancha ;79
2018;11;Alemania;Turista;Castilla y León  ;4320
2018;11;Alemania;Turista;Cataluña  ;70106
2018;11;Alemania;Turista;Com.Madrid  ;42972
2018;11;Alemania;Turista;Com.Valenciana ;32139
2018;11;Alemania;Turista;Extremadura  ;1918
2018;11;Alemania;Turista;Galicia  ;2698
2018;11;Alemania;Turista;La Rioja ;1064
2018;11;Alemania;Turista;País Vasco ;8273
2018;11;Alemania;Turista;Principado de Asturias ;389
2018;11;Alemania;Turista;Región de Murcia  ;1197
2018;11;América (sin EEUU);Turista;Andalucía;18941
2018;11;América (sin EEUU);Turista;Aragón ;137
2018;11;América (sin EEUU);Turista;Baleares ;1957
2018;11;América (sin EEUU);Turista;C.F.Navarra ;818
2018;11;América (sin EEUU);Turista;Canarias ;890
2018;11;América (sin EEUU);Turista;Cantabria ;313
2018;11;América (sin EEUU);Turista;Castilla La Mancha ;1797
2018;11;América (sin EEUU);Turista;Castilla y León  ;2806
2018;11;América (sin EEUU);Turista;Cataluña  ;63442
2018;11;América (sin EEUU);Turista;Com.Madrid  ;114859
2018;11;América (sin EEUU);Turista;Com.Valenciana ;3628
2018;11;América (sin EEUU);Turista;Extremadura  ;691
2018;11;América (sin EEUU);Turista;Galicia  ;8038
2018;11;América (sin EEUU);Turista;La Rioja ;953
2018;11;América (sin EEUU);Turista;País Vasco ;2403
2018;11;América (sin EEUU);Turista;Principado de Asturias ;1207
2018;11;América (sin EEUU);Turista;Región de Murcia  ;1926
2018;11;Bélgica;Turista;Andalucía;27776
2018;11;Bélgica;Turista;Aragón ;239
2018;11;Bélgica;Turista;Baleares ;2160
2018;11;Bélgica;Turista;C.F.Navarra ;255
2018;11;Bélgica;Turista;Canarias ;31002
2018;11;Bélgica;Turista;Cantabria ;274
2018;11;Bélgica;Turista;Castilla y León  ;2476
2018;11;Bélgica;Turista;Cataluña  ;23774
2018;11;Bélgica;Turista;Com.Madrid  ;12197
2018;11;Bélgica;Turista;Com.Valenciana ;30746
2018;11;Bélgica;Turista;Extremadura  ;481
2018;11;Bélgica;Turista;Galicia  ;1316
2018;11;Bélgica;Turista;La Rioja ;76
2018;11;Bélgica;Turista;País Vasco ;2940
2018;11;Bélgica;Turista;Principado de Asturias ;220
2018;11;Bélgica;Turista;Región de Murcia  ;2589
2018;11;Estados Unidos de América;Turista;Andalucía;17833
2018;11;Estados Unidos de América;Turista;Aragón ;82
2018;11;Estados Unidos de América;Turista;Baleares ;1290
2018;11;Estados Unidos de América;Turista;C.F.Navarra ;117
2018;11;Estados Unidos de América;Turista;Canarias ;4413
2018;11;Estados Unidos de América;Turista;Castilla y León  ;2270
2018;11;Estados Unidos de América;Turista;Cataluña  ;80149
2018;11;Estados Unidos de América;Turista;Com.Madrid  ;62012
2018;11;Estados Unidos de América;Turista;Com.Valenciana ;3462
2018;11;Estados Unidos de América;Turista;Galicia  ;2709
2018;11;Estados Unidos de América;Turista;País Vasco ;11714
2018;11;Estados Unidos de América;Turista;Principado de Asturias ;196
2018;11;Estados Unidos de América;Turista;Región de Murcia  ;137
2018;11;Francia;Turista;Andalucía;48077
2018;11;Francia;Turista;Aragón ;6461
2018;11;Francia;Turista;Baleares ;6306
2018;11;Francia;Turista;C.F.Navarra ;3381
2018;11;Francia;Turista;Canarias ;31613
2018;11;Francia;Turista;Cantabria ;7086
2018;11;Francia;Turista;Castilla La Mancha ;6625
2018;11;Francia;Turista;Castilla y León  ;28575
2018;11;Francia;Turista;Cataluña  ;195436
2018;11;Francia;Turista;Com.Madrid  ;42547
2018;11;Francia;Turista;Com.Valenciana ;52998
2018;11;Francia;Turista;Extremadura  ;5251
2018;11;Francia;Turista;Galicia  ;5751
2018;11;Francia;Turista;La Rioja ;1659
2018;11;Francia;Turista;País Vasco ;27055
2018;11;Francia;Turista;Principado de Asturias ;3014
2018;11;Francia;Turista;Región de Murcia  ;5652
2018;11;Irlanda;Turista;Andalucía;17519
2018;11;Irlanda;Turista;Baleares ;259
2018;11;Irlanda;Turista;C.F.Navarra ;77
2018;11;Irlanda;Turista;Canarias ;37943
2018;11;Irlanda;Turista;Cantabria ;36
2018;11;Irlanda;Turista;Castilla La Mancha ;115
2018;11;Irlanda;Turista;Castilla y León  ;304
2018;11;Irlanda;Turista;Cataluña  ;8966
2018;11;Irlanda;Turista;Com.Madrid  ;8166
2018;11;Irlanda;Turista;Com.Valenciana ;7729
2018;11;Irlanda;Turista;Extremadura  ;191
2018;11;Irlanda;Turista;Galicia  ;2666
2018;11;Irlanda;Turista;Principado de Asturias ;74
2018;11;Irlanda;Turista;Región de Murcia  ;1385
2018;11;Italia;Turista;Andalucía;46369
2018;11;Italia;Turista;Aragón ;4766
2018;11;Italia;Turista;Baleares ;7944
2018;11;Italia;Turista;C.F.Navarra ;917
2018;11;Italia;Turista;Canarias ;33725
2018;11;Italia;Turista;Cantabria ;3614
2018;11;Italia;Turista;Castilla La Mancha ;1257
2018;11;Italia;Turista;Castilla y León  ;5988
2018;11;Italia;Turista;Cataluña  ;73769
2018;11;Italia;Turista;Com.Madrid  ;46491
2018;11;Italia;Turista;Com.Valenciana ;51385
2018;11;Italia;Turista;Extremadura  ;286
2018;11;Italia;Turista;Galicia  ;3481
2018;11;Italia;Turista;País Vasco ;3960
2018;11;Italia;Turista;Principado de Asturias ;670
2018;11;Italia;Turista;Región de Murcia  ;3036
2018;11;Paises Nordicos ;Turista;Andalucía;57806
2018;11;Paises Nordicos ;Turista;Baleares ;8064
2018;11;Paises Nordicos ;Turista;C.F.Navarra ;29
2018;11;Paises Nordicos ;Turista;Canarias ;247539
2018;11;Paises Nordicos ;Turista;Cantabria ;79
2018;11;Paises Nordicos ;Turista;Castilla y León  ;1004
2018;11;Paises Nordicos ;Turista;Cataluña  ;32720
2018;11;Paises Nordicos ;Turista;Com.Madrid  ;13688
2018;11;Paises Nordicos ;Turista;Com.Valenciana ;44033
2018;11;Paises Nordicos ;Turista;Extremadura  ;71
2018;11;Paises Nordicos ;Turista;Galicia  ;472
2018;11;Paises Nordicos ;Turista;La Rioja ;26
2018;11;Paises Nordicos ;Turista;País Vasco ;833
2018;11;Paises Nordicos ;Turista;Región de Murcia  ;2901
2018;11;Países Bajos;Turista;Andalucía;30531
2018;11;Países Bajos;Turista;Aragón ;134
2018;11;Países Bajos;Turista;Baleares ;5501
2018;11;Países Bajos;Turista;C.F.Navarra ;625
2018;11;Países Bajos;Turista;Canarias ;44502
2018;11;Países Bajos;Turista;Cantabria ;261
2018;11;Países Bajos;Turista;Castilla La Mancha ;667
2018;11;Países Bajos;Turista;Castilla y León  ;1448
2018;11;Países Bajos;Turista;Cataluña  ;26375
2018;11;Países Bajos;Turista;Com.Madrid  ;18104
2018;11;Países Bajos;Turista;Com.Valenciana ;31518
2018;11;Países Bajos;Turista;Galicia  ;1302
2018;11;Países Bajos;Turista;La Rioja ;42
2018;11;Países Bajos;Turista;País Vasco ;3508
2018;11;Países Bajos;Turista;Principado de Asturias ;387
2018;11;Países Bajos;Turista;Región de Murcia  ;1315
2018;11;Portugal;Turista;Andalucía;8883
2018;11;Portugal;Turista;Aragón ;500
2018;11;Portugal;Turista;Baleares ;493
2018;11;Portugal;Turista;C.F.Navarra ;575
2018;11;Portugal;Turista;Canarias ;454
2018;11;Portugal;Turista;Cantabria ;700
2018;11;Portugal;Turista;Castilla y León  ;27726
2018;11;Portugal;Turista;Cataluña  ;9106
2018;11;Portugal;Turista;Ceuta;460
2018;11;Portugal;Turista;Com.Madrid  ;25374
2018;11;Portugal;Turista;Com.Valenciana ;4156
2018;11;Portugal;Turista;Extremadura  ;16850
2018;11;Portugal;Turista;Galicia  ;39944
2018;11;Portugal;Turista;La Rioja ;3468
2018;11;Portugal;Turista;País Vasco ;11217
2018;11;Portugal;Turista;Principado de Asturias ;3314
2018;11;Portugal;Turista;Región de Murcia  ;7972
2018;11;Reino Unido;Turista;Andalucía;158783
2018;11;Reino Unido;Turista;Aragón ;2384
2018;11;Reino Unido;Turista;Baleares ;31300
2018;11;Reino Unido;Turista;C.F.Navarra ;2383
2018;11;Reino Unido;Turista;Canarias ;392813
2018;11;Reino Unido;Turista;Cantabria ;1347
2018;11;Reino Unido;Turista;Castilla La Mancha ;989
2018;11;Reino Unido;Turista;Castilla y León  ;5207
2018;11;Reino Unido;Turista;Cataluña  ;91562
2018;11;Reino Unido;Turista;Com.Madrid  ;49748
2018;11;Reino Unido;Turista;Com.Valenciana ;166332
2018;11;Reino Unido;Turista;Extremadura  ;3802
2018;11;Reino Unido;Turista;Galicia  ;1616
2018;11;Reino Unido;Turista;La Rioja ;725
