A�O;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;BUSQUEDAS;ANTELACION;ESTANCIA_MEDIA;VARIACION_INTERANUAL_BUSQUEDAS
2024;11;Luxemburgo;M�laga;Internacional;13421;90,55;6,8;-44,11
2024;11;Luxemburgo;Oviedo;Internacional;357;91,96;5,28;-56,41
2024;11;Luxemburgo;Palmas de Gran Canaria, Las;Internacional;9484;89,88;7,71;-38,68
2024;11;Luxemburgo;Pamplona/Iru�a;Internacional;91;81,51;4,77;68,52
2024;11;Luxemburgo;Reus;Internacional;315;91,0;8,85;57,5
2024;11;Luxemburgo;Salamanca;Internacional;48;64,34;11,06;152,63
2024;11;Luxemburgo;San Sebasti�n de la Gomera;Internacional;94;84,68;8,6;-21,67
2024;11;Luxemburgo;Santa Cruz de la Palma;Internacional;850;90,16;8,28;-18,11
2024;11;Luxemburgo;Santander;Internacional;169;92,59;6,3;-25,88
2024;11;Luxemburgo;Santiago de Compostela;Internacional;408;88,84;7,72;-40,87
2024;11;Luxemburgo;Seu d'Urgell, La;Internacional;49;89,02;4,43;-26,87
2024;11;Luxemburgo;Sevilla;Internacional;9857;89,89;5,48;-18,78
2024;11;Luxemburgo;Tenerife;Internacional;4639;90,33;8,49;-58,18
2024;11;Luxemburgo;Valladolid;Internacional;135;73,74;4,39;309,09
2024;11;Luxemburgo;Valverde;Internacional;19;61,03;9,43;35,71
2024;11;Luxemburgo;Val�ncia;Internacional;6770;90,02;6,02;-13,89
2024;11;Luxemburgo;Vigo;Internacional;312;93,12;6,34;18,63
2024;11;Luxemburgo;Vitoria-Gasteiz;Internacional;89;91,2;6,84;21,92
2024;11;Luxemburgo;Zaragoza;Internacional;138;89,17;4,78;-13,75
2024;11;L�bano;Alacant/Alicante;Internacional;42;74,1;18,16;-60,0
2024;11;L�bano;Barcelona;Internacional;1762;87,31;15,23;-67,1
2024;11;L�bano;Bilbao;Internacional;59;45,51;11,86;-19,18
2024;11;L�bano;Coru�a, A;Internacional;2;15,0;6,5;-75,0
2024;11;L�bano;Donostia/San Sebasti�n;Internacional;3;45,33;7,67;-57,14
2024;11;L�bano;Fuerteventura;Internacional;9;63,27;5,86;-88,31
2024;11;L�bano;Girona;Internacional;3;33,33;7,67;-80,0
2024;11;L�bano;Granada;Internacional;3;17,67;3,33;-88,89
2024;11;L�bano;Ibiza;Internacional;33;82,72;6,6;-70,0
2024;11;L�bano;Jerez de la Frontera;Internacional;3;113,5;6,25;0,0
2024;11;L�bano;Lanzarote;Internacional;3;40,75;7,5;-88,89
2024;11;L�bano;Lleida;Internacional;15;61,75;7,08;0,0
2024;11;L�bano;Madrid;Internacional;3454;86,95;12,16;-39,84
2024;11;L�bano;Mallorca;Internacional;22;87,24;44,96;-85,03
2024;11;L�bano;Murcia;Internacional;2;36,0;11,0;-50,0
2024;11;L�bano;M�laga;Internacional;279;87,71;10,41;-71,93
2024;11;L�bano;Oviedo;Internacional;17;27,18;5,88;-66,67
2024;11;L�bano;Palmas de Gran Canaria, Las;Internacional;65;79,75;42,33;-16,67
2024;11;L�bano;Pamplona/Iru�a;Internacional;1;34,0;3,0;0,0
2024;11;L�bano;Reus;Internacional;2;27,5;8,0;-75,0
2024;11;L�bano;Santander;Internacional;2;30,5;5,5;-75,0
2024;11;L�bano;Santiago de Compostela;Internacional;5;36,0;8,33;-75,0
2024;11;L�bano;Sevilla;Internacional;55;95,2;6,12;-58,96
2024;11;L�bano;Tenerife;Internacional;22;55,14;13,52;-62,07
2024;11;L�bano;Val�ncia;Internacional;178;72,61;19,49;-87,13
2024;11;L�bano;Vigo;Internacional;11;40,75;9,84;120,0
2024;11;L�bano;Zaragoza;Internacional;16;26,31;5,6;14,29
2024;11;Macedonia del Norte;Alacant/Alicante;Internacional;235;77,49;6,19;-48,69
2024;11;Macedonia del Norte;Barcelona;Internacional;3170;88,53;4,8;-19,87
2024;11;Macedonia del Norte;Bilbao;Internacional;570;76,08;5,85;235,29
2024;11;Macedonia del Norte;Castell� de la Plana;Internacional;11;85,37;4,83;266,67
2024;11;Macedonia del Norte;Donostia/San Sebasti�n;Internacional;152;82,02;4,66;2940,0
2024;11;Macedonia del Norte;Fuerteventura;Internacional;100;41,21;9,06;-57,98
2024;11;Macedonia del Norte;Girona;Internacional;44;75,39;4,78;120,0
2024;11;Macedonia del Norte;Granada;Internacional;18;79,9;6,93;-64,71
2024;11;Macedonia del Norte;Ibiza;Internacional;362;80,95;6,42;50,21
2024;11;Macedonia del Norte;Jerez de la Frontera;Internacional;17;72,67;7,52;13,33
2024;11;Macedonia del Norte;Lanzarote;Internacional;96;62,09;6,66;50,0
2024;11;Macedonia del Norte;Le�n;Internacional;2;158,0;4,0;100,0
2024;11;Macedonia del Norte;Madrid;Internacional;2514;88,56;5,8;-14,98
2024;11;Macedonia del Norte;Mallorca;Internacional;393;88,97;6,05;-48,83
2024;11;Macedonia del Norte;Menorca;Internacional;16;49,36;11,15;-67,35
2024;11;Macedonia del Norte;Murcia;Internacional;8;44,25;4,17;-50,0
2024;11;Macedonia del Norte;M�laga;Internacional;787;73,78;8,64;-44,22
2024;11;Macedonia del Norte;Oviedo;Internacional;19;90,96;8,84;-9,52
2024;11;Macedonia del Norte;Palmas de Gran Canaria, Las;Internacional;307;77,95;8,07;-41,41
2024;11;Macedonia del Norte;Pamplona/Iru�a;Internacional;16;49,53;4,03;433,33
2024;11;Macedonia del Norte;Reus;Internacional;26;73,29;4,57;116,67
2024;11;Macedonia del Norte;San Sebasti�n de la Gomera;Internacional;8;43,0;7,5;0,0
2024;11;Macedonia del Norte;Santa Cruz de la Palma;Internacional;2;88,0;5,5;0,0
2024;11;Macedonia del Norte;Santander;Internacional;15;62,62;3,95;200,0
2024;11;Macedonia del Norte;Santiago de Compostela;Internacional;6;27,17;5,5;-87,23
2024;11;Macedonia del Norte;Seu d'Urgell, La;Internacional;15;60,33;4,5;275,0
2024;11;Macedonia del Norte;Sevilla;Internacional;412;84,39;5,08;-39,77
2024;11;Macedonia del Norte;Tenerife;Internacional;631;76,02;8,89;-19,21
2024;11;Macedonia del Norte;Valladolid;Internacional;1;5,0;7,0;0,0
2024;11;Macedonia del Norte;Val�ncia;Internacional;630;81,75;7,59;-47,41
2024;11;Macedonia del Norte;Vigo;Internacional;3;105,25;6,75;0,0
2024;11;Macedonia del Norte;Vitoria-Gasteiz;Internacional;13;72,91;4,19;333,33
2024;11;Macedonia del Norte;Zaragoza;Internacional;10;39,25;4,07;-52,38
2024;11;Madagascar;Alacant/Alicante;Internacional;7;61,0;6,0;-41,67
2024;11;Madagascar;Almer�a;Internacional;2;28,0;7,0;0,0
2024;11;Madagascar;Barcelona;Internacional;219;79,46;12,78;23,73
2024;11;Madagascar;Bilbao;Internacional;10;17,25;7,25;-81,13
2024;11;Madagascar;Fuerteventura;Internacional;4;47,0;6,0;300,0
2024;11;Madagascar;Girona;Internacional;2;28,5;16,0;0,0
2024;11;Madagascar;Granada;Internacional;1;45,0;8,0;-75,0
2024;11;Madagascar;Ibiza;Internacional;19;99,02;7,57;137,5
2024;11;Madagascar;Lanzarote;Internacional;14;54,16;4,16;1300,0
2024;11;Madagascar;Le�n;Internacional;1;0,0;5,0;-80,0
2024;11;Madagascar;Madrid;Internacional;162;57,79;18,34;-29,26
2024;11;Madagascar;Mallorca;Internacional;9;55,67;78,67;50,0
2024;11;Madagascar;Menorca;Internacional;1;18,0;4,0;0,0
2024;11;Madagascar;Murcia;Internacional;1;27,0;8,0;0,0
2024;11;Madagascar;M�laga;Internacional;37;44,24;19,21;-2,63
2024;11;Madagascar;Palmas de Gran Canaria, Las;Internacional;4;46,0;11,33;33,33
2024;11;Madagascar;Reus;Internacional;2;28,5;16,0;0,0
2024;11;Madagascar;Santa Cruz de la Palma;Internacional;13;41,79;6,79;0,0
2024;11;Madagascar;Santiago de Compostela;Internacional;12;37,7;6,6;0,0
2024;11;Madagascar;Sevilla;Internacional;9;66,3;6,9;50,0
2024;11;Madagascar;Tenerife;Internacional;2;15,0;4,0;-33,33
2024;11;Madagascar;Val�ncia;Internacional;38;48,23;30,19;111,11
2024;11;Madagascar;Vigo;Internacional;2;30,5;43,0;-83,33
2024;11;Madagascar;Zaragoza;Internacional;9;45,0;7,0;0,0
2024;11;Malasia;Alacant/Alicante;Internacional;247;59,5;13,76;31,38
2024;11;Malasia;Almer�a;Internacional;19;78,93;7,48;-51,28
2024;11;Malasia;Badajoz;Internacional;6;34,0;7,0;-71,43
2024;11;Malasia;Barcelona;Internacional;10180;81,19;8,84;-45,76
2024;11;Malasia;Bilbao;Internacional;263;70,35;10,48;17,41
2024;11;Malasia;Castell� de la Plana;Internacional;14;59,33;6,33;180,0
2024;11;Malasia;Coru�a, A;Internacional;27;98,3;6,79;-49,06
2024;11;Malasia;Donostia/San Sebasti�n;Internacional;21;63,95;7,57;-53,33
2024;11;Malasia;Fuerteventura;Internacional;60;50,61;5,54;3,45
2024;11;Malasia;Girona;Internacional;53;58,07;11,03;60,61
2024;11;Malasia;Granada;Internacional;133;69,39;8,31;-16,88
2024;11;Malasia;Ibiza;Internacional;150;66,6;7,03;-40,94
2024;11;Malasia;Jerez de la Frontera;Internacional;60;73,51;6,9;100,0
2024;11;Malasia;Lanzarote;Internacional;65;57,37;6,29;32,65
2024;11;Malasia;Le�n;Internacional;13;78,47;10,13;116,67
2024;11;Malasia;Logro�o;Internacional;1;1,0;9,0;0,0
2024;11;Malasia;Madrid;Internacional;10126;74,06;13,51;-37,31
2024;11;Malasia;Mallorca;Internacional;314;58,82;8,4;-28,31
2024;11;Malasia;Melilla;Internacional;14;18,37;11,54;-44,0
2024;11;Malasia;Menorca;Internacional;41;67,49;10,64;310,0
2024;11;Malasia;Murcia;Internacional;15;37,48;7,05;-51,61
2024;11;Malasia;M�laga;Internacional;987;69,47;8,38;1,65
2024;11;Malasia;Oviedo;Internacional;33;68,41;11,6;0,0
2024;11;Malasia;Palmas de Gran Canaria, Las;Internacional;288;59,81;11,4;76,69
2024;11;Malasia;Pamplona/Iru�a;Internacional;4;32,5;4,5;-86,21
2024;11;Malasia;Reus;Internacional;16;70,49;12,45;220,0
2024;11;Malasia;Salamanca;Internacional;19;51,2;43,2;850,0
2024;11;Malasia;San Sebasti�n de la Gomera;Internacional;4;53,84;5,34;33,33
2024;11;Malasia;Santa Cruz de la Palma;Internacional;6;61,44;8,89;50,0
2024;11;Malasia;Santander;Internacional;26;53,19;6,96;52,94
2024;11;Malasia;Santiago de Compostela;Internacional;26;71,31;7,78;-70,79
2024;11;Malasia;Seu d'Urgell, La;Internacional;32;37,49;6,32;700,0
2024;11;Malasia;Sevilla;Internacional;343;81,97;7,13;-4,99
2024;11;Malasia;Tenerife;Internacional;110;74,3;9,89;-27,15
2024;11;Malasia;Valladolid;Internacional;5;63,33;7,0;-54,55
2024;11;Malasia;Val�ncia;Internacional;516;81,06;15,32;-34,52
2024;11;Malasia;Vigo;Internacional;50;82,58;8,34;78,57
2024;11;Malasia;Vitoria-Gasteiz;Internacional;7;54,0;9,75;-75,0
2024;11;Malasia;Zaragoza;Internacional;2;20,5;4,0;-89,47
2024;11;Malawi;Alacant/Alicante;Internacional;3;102,0;7,67;-70,0
2024;11;Malawi;Barcelona;Internacional;68;93,24;16,12;119,35
2024;11;Malawi;Bilbao;Internacional;8;16,7;34,77;300,0
2024;11;Malawi;Fuerteventura;Internacional;1;16,0;7,0;0,0
2024;11;Malawi;Granada;Internacional;1;149,0;7,0;0,0
2024;11;Malawi;Ibiza;Internacional;4;72,33;8,67;-69,23
2024;11;Malawi;Lanzarote;Internacional;6;45,0;7,0;100,0
2024;11;Malawi;Madrid;Internacional;185;64,35;15,81;21,71
2024;11;Malawi;Mallorca;Internacional;1;182,0;3,0;-75,0
2024;11;Malawi;M�laga;Internacional;10;23,56;20,61;66,67
2024;11;Malawi;Oviedo;Internacional;2;45,0;7,0;-80,0
2024;11;Malawi;Palmas de Gran Canaria, Las;Internacional;3;22,0;5,67;0,0
2024;11;Malawi;Santa Cruz de la Palma;Internacional;1;42,0;7,0;0,0
2024;11;Malawi;Santander;Internacional;2;14,0;36,0;0,0
2024;11;Malawi;Val�ncia;Internacional;6;33,67;10,84;500,0
2024;11;Maldivas;Alacant/Alicante;Internacional;36;91,5;7,35;-75,17
2024;11;Maldivas;Almer�a;Internacional;3;45,0;7,0;-25,0
2024;11;Maldivas;Barcelona;Internacional;574;92,75;8,42;-18,12
2024;11;Maldivas;Bilbao;Internacional;224;85,52;10,89;339,22
2024;11;Maldivas;Coru�a, A;Internacional;8;43,17;7,59;100,0
2024;11;Maldivas;Donostia/San Sebasti�n;Internacional;1;9,0;2,0;0,0
2024;11;Maldivas;Fuerteventura;Internacional;9;48,13;10,2;12,5
2024;11;Maldivas;Girona;Internacional;1;5,0;7,0;-66,67
2024;11;Maldivas;Granada;Internacional;3;101,0;8,33;0,0
2024;11;Maldivas;Ibiza;Internacional;10;72,47;8,11;-56,52
2024;11;Maldivas;Jerez de la Frontera;Internacional;1;155,0;8,0;0,0
2024;11;Maldivas;Lanzarote;Internacional;19;40,41;6,25;46,15
2024;11;Maldivas;Madrid;Internacional;822;76,16;10,54;-22,89
2024;11;Maldivas;Mallorca;Internacional;64;66,76;8,76;56,1
2024;11;Maldivas;M�laga;Internacional;90;72,96;7,56;-14,29
2024;11;Maldivas;Oviedo;Internacional;3;49,0;8,5;-57,14
